"100amazonia.com","100-amazonia"
"www.sokolblosser.com","sokol-blosser-winery"
"www.solaranalytics.com.au","solar-analytics"
"www.solarnow.eu","solar-now"
"www.solar-states.com","solar-states"
"www.solbergmfg.com","solberg-manufacturing-inc"
"www.solectrac.com","solectrac"
"www.soleventus.com","soleventus"
"www.solibrium-solar.com","solibrium"
"www.solidaritycap.com","solidarity-capital-group"
"www.solioswatches.com","solios-watches"
"www.solmatesocks.com","solmate-socks"
"www.solucionesecologicas.com.py","soluciones-ecolgicas"
"www.solutionswill.com","solutions-will"
"www.som.polimi.it/en/the-school/about-us/mip/","mip-politecnico-di-milano-graduate-school-of-business-scp-a"
"www.sophoi.co.uk","sophoi-ltd"
"www.sorgente.nl","sorgente-b-v"
"www.soseaty.com","s-e-a-y-srl"
"www.sosialforce.nl","sosialforce"
"www.soulbottles.de","soulproducts-gmbh"
"www.soulfulfood.com","soulful-food-ltd"
"www.source.co","zero-mass-water-inc"
"www.sourcing.co.uk","the-sourcing-team-ltd"
"www.southmountain.com","south-mountain-company-inc"
"www.southpole.com/sp-australia","south-pole-australia"
"www.sowco.dk","sowco-as"
"www.space4good.com","space4-good"
"www.spacecubed.com","spacecubed"
"www.space-doctors.com","space-doctors-ltd"
"www.spadel.com","spadel-spa-bru-chevron"
"www.sparknews.com/en","sparknews"
"www.sparkpossibilities.com","sunspot-energy-inc-oa-spark-possibilities"
"www.sparkstrategy.com.au","spark-strategy"
"www.sparrowlive.com","sparrow-live"
"www.spazionoprofit.it","spazio-noprofit-srl-sb"
"www.speco.sg","spic-span-pte-ltd"
"www.spektrix.com","spektrix"
"www.spherasostenible.com","sphera"
"www.spinstersistersco.com","spinster-sisters"
"www.spottswoode.com","spottswoode"
"www.springbankny.com","spring-bank"
"www.springload.co.nz","springload"
"www.sproutcoffee.com.au","sprout-coffee"
"www.spud.ca","spudca"
"www.spygen.com","spygen"
"www.squeaky.energy","squeaky"
"www.squiz.co","squiz"
"www.sr2rec.co.uk","s-r2"
"www.sriregistrar.com","sri-quality-system-registrar"
"www.staark.cc","staark-cycling-ltd"
"www.standingct.com","the-standing-ct-company-limited"
"www.standingongiants.com","standing-on-giants"
"www.start2impact.it","start2impact"
"www.startbroadband.com.au","start-broadband"
"www.startmovin.com","movin"
"www.startnext.com","startnext-crowdfunding-gmbh"
"www.startsomegood.com","startsomegood"
"www.stashtea.com","stash-tea"
"www.statik.be","statik"
"www.stemminds.com","stem-minds-corp"
"www.stepbeyond.com.au","step-beyond"
"www.stoanelighting.com","mike-stoane-lighting"
"www.stollerfamilyestate.com","stoller-family-estate"
"www.stonecreekcoffee.com","stone-creek-coffee"
"www.stone-soup.net","stone-soup-consulting"
"www.stonyfield.com","stonyfield-farm"
"www.straightupsolar.com","straightup-solar-llc"
"www.streetwize.be/en","streetwize"
"www.stressmatters.org.uk","stress-matters"
"www.stridetreglown.com","stride-treglown"
"www.strongchile.com","armstrong-y-asociados"
"www.strongroots.com","strong-roots"
"www.stroopies.com","the-stroopie-co"
"www.stroudbrewery.co.uk","stroud-brewery"
"www.strozziinstitute.com","strozzi-institute"
"www.stubbleandstache.com","tubble-stache"
"www.studee.com","studee-ltd"
"www.studioduel.nl","studio-duel"
"www.studioneves.com","studioneves"
"www.successrehab.com","success-rehabilitation"
"www.sucseed.ca","suc-seed-social-enterprises-inc"
"www.suda.io","suda-outdoors"
"www.suindara.net","suindara-radar-e-rede"
"www.sukkhacitta.com","p-t-sukkha-citta-indonesia"
"www.summaequity.com","summa-equity"
"www.summerhill.bc.ca","summerhill-pyramid-winery"
"www.summerhill.com","summerhill"
"www.sunbelt.cl","stc-sunbelt-spa"
"www.suncolombia.com","suncolombia"
"www.sundayriley.com","sunday-riley"
"www.sundialbrands.com","sundial-brands-llc"
"www.sunew.com.br","sunew-filmes-fotovoltaicos-impressos-sa"
"www.sunfreshproduce.com","sun-fresh-produce-limited"
"www.sunnyfounder.com","sunnyfounder"
"www.sunrisebanks.com","sunrise-banks"
"www.sunrisetreatmentcenter.net","sunrise-treatment-center"
"www.sunshinecoasthealthcentre.ca","sunshine-coast-health-centre-2005-ltd"
"www.sunshinelab.rocks","sol-abadisunshine-lab"
"www.SunshineNuts.com","sunshine-nut-company"
"www.sunwealth.com","sunwealth-power-inc"
"www.superhumane.com","super-humane"
"www.supernature.paris","super-nature"
"www.superproducteur.com","superproducteur"
"www.surecallcc.com","sure-call-contact-centers-ltd"
"www.sustainablebizconsulting.com","sustainable-business-consulting"
"www.sustainablepublicaffairs.com","sustainable-public-affairs"
"www.sustainazores.com/en","sustain-azores"
"www.sus-tenta.cl","sustenta-consultores-sp-a"
"www.sustenuto.com","sustenuto"
"www.sustypacific.com","susty-pacific"
"www.svtgroup.net","svt-group"
"www.svx.mx","svx-mxico"
"www.sweetgrassconsulting.net","sweet-grass-consulting-llc"
"www.sweetlivity.com","sweet-livity-llc"
"www.sweetmansandpartners.com","sweetmans-partners"
"www.swellbottle.com","swell"
"www.swiftpak.co.uk","swiftpak-ltd"
"www.swiftprinting.com","swift-printing-and-commuications-inc"
"www.switchfootwealth.co.uk","switchfoot-wealth-limited"
"www.sycamoreweb.com","sycamore-financial-group"
"www.sydneyhaleco.com","sydney-hale-co"
"www.sylvain.co","sylvain-labs-inc"
"www.sym.bio","symbio"
"www.symbioticsgroup.com","symbiotics-s-a"
"www.symington.com","symington-family-estates"
"www.sympatex.com","sympatex-technologies-gmb-h"
"www.symplicity.ca","symplicity-designs-inc"
"www.sympower.net","sympower-b-v"
"www.synergie.nl","synergie"
"www.synergyclothing.com","synergy-clothing-inc"
"www.synergyenterprises.ca","synergy-enterprises"
"www.synlait.com","synlait-milk-limited"
"www.t2tea.com","t2-tea"
"www.tabeeze.com","tabeeze"
"www.taiwan-dive.com","taiwan-dive-center"
"www.taktcph.com","takt-as"
"www.talentnation.com.au","talent-nation"
"www.talentweb.com.au","talent-web"
"www.talitykombucha.com","tality-kombucha"
"www.talleressustentables.com","talleres-sustentables"
"www.tallgrass.ca","tallgrass"
"www.talsom.com","talsom"
"www.tamoa.mx","tamoa"
"www.tamtamtbwa.com","tam-tamtbwa"
"www.tamweelcapital.com","tamweel-capital-ltd"
"www.tan2000international.com","the-tan2000-international-holdings-corporation"
"www.taniaellis.com","tania-ellis-the-social-business-company"
"www.taokombucha.com","tao-kombucha"
"www.tapioview.com","tapio"
"www.target-ddi.cl","target-ddi"
"www.tasdesignbuild.com","tas"
"www.tatil.com.br","ttil-design"
"www.tazekuru.com","taze-kuru-gida-inc"
"www.tbd.community","tbd"
"www.tcapital.com.co","taurus-capital-sas"
"www.tcg.com","tcg-inc"
"www.TCHO.com","t-c-h-o-ventures-inc"
"www.teachstone.com","teachstone"
"www.teadorabeauty.com","teadora"
"www.teakmedia.com","teak-media-communication"
"www.teamcreatifgroup.com/fr/home","team-creatif-group"
"www.teamheller.com","heller-consulting"
"www.teamsworld.com","teamsworld-innovation-inc"
"www.TeamTipton.com","r-s-tipton-pbc-a-colorado-public-benefit-corporation"
"www.teanatura.com","teanatura-societ-benefit"
"www.teapigs.co.uk","teapigs-uk"
"www.teatalk1950.com","wen-tang-tea-co-ltd"
"www.teatulia.com","teatulia-organic-teas"
"www.techboston.com/","tech-networks-of-boston"
"www.technord.com","technord"
"www.techstars.com","techstars"
"www.techtonic.com","techtonic"
"www.tekitaly.it","tek-srl"
"www.tella.co.kr/company/en","tella"
"www.tem.com.au","tasman-environmental-markets"
"www.tenfoldhealth.com","tenfold-health"
"www.tentree.com","tentree-international"
"www.terramarte.com.co","terramarte"
"www.terrasos.co","terrasos-sas"
"www.terribletwins.se","terrible-twins"
"www.terrisei.com","3d-planeta"
"www.terrium.cl","comercial-epullen-ltda"
"www.tessiconsulting.com","tessi-consulting"
"www.teterum.es","teterum-sl"
"www.tevavegetal.com.br","teva"
"www.textildelvalle.pe","textil-del-valle"
"www.tfssolar.com","technicians-sustainability"
"www.tglobal.com.tw","t-global-technology"
"www.thanksgivingcoffee.com","thanksgiving-coffee-co"
"www.thealinker.com","the-alinker-inventions-ltd"
"www.thebigsky.co.uk","big-sky-productions-limited"
"www.theblacksheepagency.com","the-black-sheep-agency"
"www.thebodyshop.com","the-body-shop-international"
"WWW.THEBSHIRT.clothing","the-bshirt"
"www.thebuildersfund.com","the-builders-fund"
"www.thecauseeffect.com.au","the-cause-effect"
"www.thecheekypanda.co.uk","the-cheeky-panda"
"www.thecoconuttraveler.com","the-coconut-traveler-llc"
"www.thecollectivedairy.com","epicurean-dairy-uk-ltd-brand-is-the-collective-uk"
"www.thecommons.com.au","the-commons"
"www.thecraftory.io","the-craftory"
"www.thedive.com","the-dive-gmb-h"
"www.theenergylogic.com","energy-logic"
"www.thefoodlineup.nl","the-food-lineup"
"www.thefulcrum.agency","the-fulcrum-agency"
"www.theglobaltrunk.com","the-global-trunk"
"www.theglutenfreebar.com","the-gfb"
"www.thegoodboard.com","the-good-board"
"www.thegoodpencilcompany.com","the-good-pencil-company"
"www.thegoodtee.com","the-good-tee"
"www.thegreenbranch.nl","the-green-branch-bv"
"www.theguardian.com","guardian-media-group"
"www.thegutstuff.com","the-gut-stuff-limited"
"www.thehappyprizecompany.com","the-happy-prize-company"
"www.the-hbm.com","the-human-beauty-movement-pbc"
"www.thehellocup.com","the-hello-cup-company-limited"
"www.thehouseofbotanicals.co.uk","the-house-of-botanicals"
"www.theidfactory.com","the-i-d-factory-srl"
"www.theimageshoppe.com","the-image-shoppe"
"www.theinceptery.com","the-inceptery-pte-ltd"
"www.thekey.com.br","the-key-prosperar-na-nova-economia"
"www.thelivegreenco.com","the-live-green-company"
"www.themyersbriggs.com","the-myers-briggs-company"
"www.theoptimisedgroup.com","optimised-energy"
"www.thepaperpartybagshop.com","the-paper-party-bag-shop"
"www.theplant.co.uk","the-plant-creative-ltd"
"www.thepositiveproject.ch","the-positive-project"
"www.theproducemoms.com","the-produce-moms"
"www.therafitshoe.com","therafit-shoe"
"www.therainforestco.com","the-rainforest-company"
"www.therefillshoppe.com","the-refill-shoppe"
"www.theresearchpeople.org","the-research-people"
"www.thermikhaus.cl","thermik-haus"
"www.thesalvehealth.com","the-salve-health-ltd"
"www.thesis.agency","thesis"
"www.theskateroom.com","the-skateroom"
"www.thesocialchangeagency.org","the-social-change-agency"
"www.thesocialdeck.com.au","the-social-deck"
"www.thesynergycompany.com","pure-synergy"
"www.thetalentconnective.com","the-talent-connective"
"www.theterrace.nl","the-terrace-bv"
"www.thetownsquare.co.uk","town-square-spaces-ltd"
"www.thetreeapp.org","treeapp"
"www.TheTrustPartnership.com","the-trust-partnership"
"www.thetruthbrush.com","truthbrush-ltd"
"www.theunconnected.org, theunconnected.store","the-unconnected-ltd"
"www.theundergroundgroup.com.au","underground-communications"
"www.theupside.net","the-upside"
"www.theveganbroker.com","the-vegan-broker-inc"
"www.theverygoodbra.com","the-very-good-bra"
"www.thevianovagroup.com","vianova-inc"
"www.thewanderproject.com","the-wander-project"
"www.thewave.com.hk","the-wave-hk-corporation-limited"
"www.thewellbeingfarm.co.uk","ttpwwwthewellbeingfarmcouk"
"www.theworthycompany.com","the-worthy-company"
"www.thewrendesign.com","the-wren-design"
"www.thezenlifecenter.com","the-zen-life-center-inc"
"www.thinkimpact.com.au","think-impact"
"www.thinkparallax.com","thinkparallax"
"www.thinkstep-anz.com","thinkstep-australasia"
"www.thirdrock.fi","third-rock-finland-oy"
"www.thisismatrix.com","matrix-apa-uk-ltd"
"www.thisismatter.com","matter-dk-ap-s"
"www.thisisvisceral.com","visceral"
"www.threadcoffee.com","thread-coffee-roasters"
"www.threadharvest.com.au","thread-harvest"
"www.threadinternational.com","thread"
"www.threadtalk.com","thread-talk"
"www.threespot.com","threespot"
"www.thriverenewables.co.uk","thrive-renewables-plc"
"www.tickbox.com.au","tickbox"
"www.tidalnewyork.com","tidal-new-york"
"www.tidesocial.com.br","tide-social"
"www.tier1performance.com","tier-1-performance-solutions"
"www.tierrademonte.com","tierra-de-monte"
"www.tierrafarm.com","tierra-farm-inc"
"www.tiger-global.co.uk","tiger-global-ltd"
"www.tillamook.com","tillamook-county-creamery-association"
"www.timeflow.it","time-flow-srl"
"www.timirim.com.br","timirim"
"www.tinguaexperience.com","tingua"
"www.tinkle.es","tinkle-communications"
"www.tinymiracles.com","tiny-miracles"
"www.tippytea.org","tippytea-blends"
"www.tirelliandpartners.com","tirelli-partners-srl"
"www.tiscreport.org","semantrica-ltd"
"www.tkpromotions.com","turn-key-marketing-promotions-inc"
"www.tmbl.com.au","teachers-mutual-bank-limited"
"www.tmiconsultinginc.com","tmi-consulting"
"www.toastale.com","toast-ale"
"www.tobasa.com.br","tobasa-bioindustrial-de-babacu-sa"
"www.tobeadvisory.com","to-be-advisory"
"www.todo1services.com","todo1-colombia-ltda"
"www.todoaccesible.com","todo-accesible-sc"
"www.todo-works.com","todo-works-co-ltd"
"www.toffey.nl","toffey"
"www.tofurky.com","tofurky"
"www.toitu.co.nz","enviro-mark-solutions"
"www.TOMbag.com.au","tombag"
"www.tombihn.com","tom-bihn"
"www.tomboyx.com","tomboy-x"
"www.tomorrow.one/en-de","tomorrow-gmb-h"
"www.tomsofmaine.com","toms-of-maine"
"www.tonkasa.com.ar","tonka-sa"
"www.tonyschocolonely.com","tonys-chocolonely"
"www.toovalu.com","toovalu"
"www.topsdaynurseries.co.uk","tops-day-nurseries"
"www.torre.cl","empresas-torre-sa"
"www.totalctrl.com","total-ctrl"
"www.totalmedia.co.uk","total-media-group-ltd"
"www.totemroad.com","totem-road-pty-ltd"
"www.tothemarket.com","t-o-t-h-e-m-a-r-k-e-t"
"www.towerbrook.com","towerbrook-capital-partners-lp"
"www.tracklements.co.uk","tracklements"
"www.TRACOuk.com","the-recycled-assets-company-ltd-t-a-t-r-a-c-ouk"
"www.tractionondemand.com","traction-on-demand"
"www.tradingacademy.com","ota-franchise-corporation"
"www.transcota.com.br","transcota-logstica-ltda"
"www.trasiegowines.com","trasiego-wines-sa"
"www.travesia100.com","travesia100"
"www.travois.com","travois"
"www.travolution.travel","travolution"
"www.tred.earth","tred"
"www.treedom.net/en/","treedom"
"www.treefortmusicfest.com","treefort-music-fest"
"www.tree-mendous.com","tree-mendous"
"www.trendsplant.com","trendsplant"
"www.tribeimpactcapital.com","tribe-impact-capital-llp"
"www.triciclos.cl","triciclos-brasil"
"www.tricohomes.com/","trico-homes"
"www.tricordant.com","tricordant"
"www.trilincglobal.com","trilinc-global"
"www.trilliuminvest.com","trillium-asset-management"
"www.trinetra-im.com","trinetra-investment-management-l-l-p"
"www.triodos.com","triodos-bank-nv"
"www.triplebottombrewing.com","triple-bottom-brewing"
"www.triplep.net","triple-p-international-pty-ltd"
"www.tripple.com.au","tripple"
"www.tripsplus.org","trips-plus-holidays-with-purpose-pty-ltd"
"www.tripzero.events","tripzero"
"www.troisnoixwine.com","aca-cellars-llc"
"www.troonpacific.com","troon-pacific-inc"
"www.true.global","true"
"www.trueimpact.com","true-impact"
"www.truestartcoffee.com","truestart-coffee"
"www.tsiconsultancy.com","the-social-investment-consultancy"
"www.tsip.co.uk","the-social-innovation-partnership"
"www.tsp.co","t-s-p"
"www.tuex.ca/","tuex-international-education-ltd"
"www.tukuanwinterskirt.com","tukuan-jupe-dhiver-versatile-inc"
"www.tulchangroup.com","tulchan-communications-llp"
"www.turningpoint-leadership.com","turningpoint-leadership"
"www.turnstiletours.com","turnstile-tours"
"www.tusko.co.uk","tusko"
"www.tux.co","tux"
"www.twelvefutures.com","twelve-futures-ltd"
"www.twelvewinds.org.uk","twelve-winds-consulting"
"www.twentyfifty.co.uk","twentyfifty-ltd"
"www.twiice.co.nz","twiice-new-zealand-ltd"
"www.twistrebels.ch","twist-sa"
"www.twodriftersrum.com","two-drifters-distillery"
"www.twodudes.com","two-dudes-painting-company"
"www.tyf.com","the-tyf-group"
"www.ubiquityuniversity.org","ubiquity"
"www.uethical.com","uca-funds-management"
"www.ulule.com","ulule"
"www.umalia.ca","umalia"
"www.umbertogiannini.com","umberto-giannini-hair-cosmetics-limited"
"www.unbelts.com","unbelts"
"www.unboxed.mx","unboxed-sc"
"www.uncommoncacao.com","uncommon-cacao"
"www.undercoverrose.com","undercover-rose"
"www.underprotection.eu","underprotection-ap-s"
"WWW.UNIBAG.CL","unibag"
"www.unicozelo.com.au","team-unico"
"www.unigoma.com.ar","unigoma"
"www.unionep.cl","entidad-patrocinante-unin-sp-a"
"www.unitedbyblue.com","united-blue"
"www.unitedfundadvisors.com","united-fund-advisors"
"www.unreasonablegroup.com","unreasonable-group"
"www.unstoppableconversations.com","unstoppable-conversations"
"www.untouchedworld.com","untouched-world"
"www.untours.com","untours"
"www.unwrapit.com","unwrapit"
"www.upfrontcosmetics.ca","upfront-cosmetics-inc"
"www.uplab.cc","up-lab"
"www.upliftaccounting.com","uplift-accounting"
"www.uplight.com","uplight"
"www.uppercup.com","uppercup-321-water"
"www.upslopebrewing.com","upslope-brewing-company"
"www.upstreetcraftbrewing.com","upstreet-craft-brewing"
"www.upward-technology.com","upward-technology"
"www.urbanfoundry.co.uk","urban-foundry-ltd"
"www.urbangreendevelopments.com","urban-green-development-llc"
"www.urbaniacafe.com","urbania-cafe-sas-bic"
"www.urbani.cl","urbani-limitada"
"www.urbanremedy.com","urban-remedy"
"www.urbanspace.org","urbanspace-property-group"
"www.urbanspring.hk","urban-spring"
"www.ursamajorvt.com","ursa-major"
"www.usa.edu","university-of-st-augustine-for-health-sciences"
"www.usedkitchenexchange.co.uk","used-kitchen-exchange-limited"
"www.usefulsimple.co.uk","useful-simple-trust"
"www.ustwo.com","ustwo"
"www.utopies.com","utopies"
"www.uzaje.com","u-z-a-j-e"
"www.vaidecourri.com","courrieros"
"www.vaindane.com","vain-dane-athletic"
"www.valleycityer.com","valley-city-electronic-recycling"
"www.valleypampa.com","valle-y-pampa-peru"
"www.valorcsr.com","valor-csr"
"www.valrhona.com","valrhona"
"www.valuary.com","valorar-futuro"
"www.vamosexpeditions.com","vamos-expeditions"
"www.vancitycommunityinvestmentbank.ca","vancity-community-investment-bank"
"www.vancouverfilmstudios.com","vancouver-film-studios"
"www.vandejong.com","vandejong-creative-agency"
"www.VanderburghHouse.com","vanderburgh-house"
"www.vanessamontoro.com","vanessa-montoro"
"www.vanhulley.com","vanhulley"
"www.vanwijheverf.nl","royal-van-wijhe-verf-bv"
"www.vavacoffeeinc.com","vava-coffee-ltd"
"www.vdgsalumi.com","vdg-salumi"
"www.vegandaohe.com.tw","symbiosis-consumer-group-limited"
"www.veja.fr","veja"
"www.ventegra.com","ventegra"
"www.veomas.cl","veoms-coaching"
"www.veramed.co.uk","veramed"
"www.verasolutions.org","vera-solutions-benefit-llc"
"www.vercoglobal.com","verco-advisory-services-limited"
"www.verdeagua.com.uy","verdeagua-hidroponia"
"www.verdecon.com.au","verde-con"
"www.verdicalgroup.com","verdical-group"
"www.veriant.com","veriant"
"www.veriswp.com","veris-wealth-partners"
"www.veritablevegetable.com","veritable-vegetable"
"www.veritasgroup.com.au","veritas-group"
"www.vermilion.com","vermilion-inc"
"www.vermontcreamery.com","vermont-creamery"
"www.vertaalbureau-perfect.nl","vertaalbureau-perfect"
"www.vertandvogue.com","vert-vogue"
"www.vertasset.com","vert-asset-management"
"www.vertown.com","vg-resduos"
"www.verve-design.co.uk","verve-graphic-design-marketing-ltd"
"www.vetspecialty.com","veterinary-specialty-center"
"www.vianaemoura.com.br","viana-moura-construes"
"www.viastory.com","viastory"
"www.viepeople.com","vie-people"
"www.villaandina.com","villa-andina-s-a-c"
"www.vinforsyning.dk","tjysk-vinforsyning-a-s"
"www.vipdeskconnect.com","vipdesk-connect-inc"
"www.viridianadvisory.com.au","viridian-advisory"
"www.vistacaballo.com","vista-caballo"
"www.vistage.com.ar","vistage-sa-argentina"
"www.visualfy.com","visualfy"
"www.vitacoco.com","the-vita-coco-company"
"www.vitacoco.com/uk","all-market-europe-ltd"
"www.vitalconsult.com.au","vital-consult"
"www.vitalfarms.com","vital-farms"
"www.vitalplan.com","vital-plan"
"www.vivent.ch","vivent-s-a"
"www.vividcd.com","vivid-cd"
"www.vivobarefoot.com","vivobarefoot"
"www.voicecommunications.co.uk/","voice-communications-limited"
"www.volans.com","volans"
"www.volcanocoffeeworks.com","full-steam-espresso-ltd"
"www.vollie.com.au","vollie"
"www.volunteerhq.org","international-volunteer-hq-ivhq"
"www.volvic.fr","volvic"
"www.vonzella.com","vonzella-inc"
"www.voorzijnraap.nl","voorzijnraap"
"www.voxcapital.com.br","vox-capital"
"www.voxpoplabs.com","vox-pop-labs"
"www.vplstore.com","vpl"
"www.vsstory.com","vision-strategy-storytelling-pte-ltd-vsstory"
"www.wakamiglobal.com","wakami"
"www.waldenhyde.com","walden-hyde"
"www.waldenlocalmeat.com","walden-local-meat"
"www.wallaroohats.com","wallaroo-hat-company"
"www.wallbrook.com","wallbrook"
"www.walterwalter.com.au","walter-walter"
"www.wa-mi.org","wami-srl-sb"
"www.wanderbusecuador.com","wanderbus-ecuador"
"www.warbyparker.com","warby-parker"
"www.warmspringsconsulting.com","warm-springs-consulting-llc"
"www.warwickevents.co.uk","warwick-events-limited"
"www.wasafiriconsulting.com","wasafiri"
"www.wastefarmers.com","waste-farmers"
"www.wastezero.com","wastezero-inc"
"www.waterbomb.com","waterbomb"
"www.waterleaf.com","waterleaf-architecture"
"www.waterskillsacademy.com","water-skills-academy"
"www.wattlepartners.com.au","sornem-private-wealth"
"www.way2global.com","way2-global-srl-sb"
"www.waycarbon.com","way-carbon"
"www.waytob.biz","way-to-b-sustainability-consulting"
"www.weare8.com","we-are8"
"www.wearedame.co","dame"
"www.wearefuterra.com","futerra"
"www.weareharvey.com","harvey"
"www.wearehg.com","highland-group"
"www.wearemapp.com","m-a-p-p-ltd"
"www.weareneo.com","neo"
"www.wearephenix.com","phenix"
"www.wearepie.com","ecobooth"
"www.wearespruce.co","spruce"
"www.weathersolve.com","weather-solve-structures-inc"
"www.wecanmakesense.com","make-sense"
"www.wedogood.co","we-do-good"
"www.weee.global","e-waste-solutions"
"www.wefamilyoffices.com","we-family-offices-llc"
"www.wefirstbranding.com","we-first-branding"
"www.wehlers.com","wehlers"
"www.wekiwi.it","wekiwi-srl"
"www.welcometothejungle.com/en","welcome-to-the-jungle"
"www.weleda.com/international","weleda-a-g-group"
"www.wellmentcompany.com","the-well-ment-company-l-l-c"
"www.wellsanfrancisco.com","well-clinic"
"www.welookaround.com","look-around-srl"
"www.wemadethat.co.uk","we-made-that-l-l-p"
"www.wendel.com","wendel-rosen"
"www.wenow.com","wenow"
"www.wenuwork.cl","wenu-work"
"www.wessanen.com/uk","kallo-foods-ltd"
"www.westmount.com","westmount-asset-management"
"www.westwoodintl.com","westwood-international"
"www.wetherby.com","wetherby-asset-management"
"www.whaleseeker.com","whale-seeker"
"www.whebgroup.com","wheb-asset-management-llp"
"www.whistleblowersecurity.com","whistle-blower-security-inc"
"www.whiteboard.is","whiteboard"
"www.white-box.biz","redlybong"
"www.wholebake.co.uk","wholebake-limited"
"www.wholegraindigital.com","wholegrain-digital"
"www.wholekids.com.au","whole-kids"
"www.wholetrees.com","wholetrees-llc"
"www.wholewhale.com","whole-whale"
"www.wickedideas.ca","wicked-ideas-media-inc"
"www.wickedjoe.com","wicked-joe"
"www.widernesspatagonia.com","wilderness-patagonia-travel-company"
"www.widersense.org","beyond-philanthropy"
"www.wildandpine.ca","wild-pine"
"www.wildheartsgroup.com","wild-hearts-group"
"www.wildling.shoes","wildling-shoes"
"www.wildnutrition.com","wild-nutrition-ltd"
"www.wildterrains.com","wild-terrains"
"www.wild-vc.co.uk","wild-visual-communications-limited"
"www.wildwestcomms.co.uk","wild-west-communications"
"www.williamjoseph.co.uk","william-joseph"
"www.willicroft.com","willicroft"
"www.willypco.com.tw","willy-consultants-co-ltd"
"www.wiltgroei.nl","w-i-l-tgroei"
"www.wimchile.com","women-in-management"
"www.winandwinnow.com","win-winnow-language-services"
"www.winclove.nl/en","winclove"
"www.winderlea.com","winderlea-vineyard-and-winery"
"www.winklerpartners.com","winkler-partners"
"www.winnowsolutions.com","winnow"
"www.wiremedia.net","wire-media"
"www.withfor.com","w-i-t-h-f-o-r"
"www.wivai.com","wivai"
"www.wolfandbadger.com","wolf-badger"
"www.womensleadershipintensive.ca/","the-womens-leadership-intensive"
"www.wonderworksconsulting.com","wonderworks-consulting"
"www.woolcool.com/","the-wool-packaging-company-ltd"
"www.woolffarming.com","california-valley-land-co-inc"
"www.worc.com.br","worc-digital-ltda"
"www.wordbank.com/us","wordbank-llc"
"www.workforimpact.com","work-for-impact-limited"
"www.workshoparchitects.com","workshop-architects"
"www.workwisdomllc.com","work-wisdom-llc"
"www.worldofbooks.com","world-of-books-group"
"www.worldstartupfactory.com","world-startup"
"www.worthstone.co.uk","worthstone-limited"
"www.wowowa.com.au","wowowa-architecture"
"www.wright.capital","wright-capital"
"www.write.co.nz","write-limited"
"www.wyandotsnacks.com","wyandot-inc"
"www.xandwhy.co.uk","why"
"www.xeroe.co.uk","xero-e-ltd"
"www.xocial.com","xocial"
"www.xplane.com","xplane"
"www.yalajewellery.com","yala-jewellery"
"www.yarrah.com/en","yarrah-organic-petfood"
"www.yellowedge.com.au","yellow-edge"
"www.yellowleafhammocks.com","yellow-leaf-hammocks"
"www.yever.org","yever"
"www.yinyangnaturals.com","yin-yang-naturals"
"www.ynsect.com","ynsect"
"www.yoghurtbarn.nl","yoghurt-barn"
"www.yoti.com","yoti"
"www.youarexyz.com","the-art-of-x-y-z"
"www.yougreen.coop","yougreen-cooperativa-de-beneficiamento-de-materiais-reciclveis"
"www.youhub.uy","youhub-cowork"
"www.yourcall.com.au","your-call-whistleblowing-solutions"
"www.yourheights.com","h-e-i-g-h-t-s"
"www.youunderwear.com","y-o-u-underwear"
"www.yoyodesign.com","yoyo-design"
"www.yscouts.com","y-scouts"
"www.yunusnegociossociais.com","yunus-negocios-sociais-brasil"
"www.yvonne-pierrette.com","yvonne-pierrette"
"www.yzedprojects.com","y-z-e-d-projects-inc"
"www.zafran.com.ar","zafrn-recetas-honestas"
"www.zappi.io","zi-group-ltd"
"www.zea.com.au","zea"
"www.zelfstroom.nl","zelfstroom-bv"
"www.zen.co.uk","zen-internet-ltd"
"www.zenda.digital","zenda-marketing-digital"
"www.zenforlife.net","zen-business-consulting"
"www.zerocarbonfarms.co.uk","zero-carbon-farms-ltd-t-a-growing-underground"
"www.zeroco2.eco","ero-c-o2-srl-s-b"
"www.zevia.com","zevia"
"www.zevin.com","zevin-asset-management"
"www.zincnetwork.com","zinc-network-limited"
"www.zordan1965.com","zordan-srl-sb"
"www.zorgdomein.com","zorg-domein"
"xactlife.com","xact-llc"
"Y8STUDIO.com","y8-studio-inc"
"yellowsubgeo.com","yellow-sub-geo-ltd"
"yikesinc.com","yikes-inc"
"yogiproducts.com, choiceorganicteas.com","yogi-tea-us"
"yosemitehotels.com","evergreen-lodge"
"youngfolks.com.au","young-folks-digital-pty-ltd"
"yoursuper.com","your-super"
"YuluPR.com","yulu-public-relations-inc"
"yuxtaenergy.com","yuxta"
"zegofoods.com","zego"
"zenithcommissioning.ca","zenith-commissioning"
"zero.giki.earth","giki-social-enterprise-ltd"
"zeusjones.com","zeus-jones"
"zgstories.com","zg-communications-inc"
"zipcodeeastbay.com","zip-code-east-bay-inc"
"zot.digital","zot-srl-sb"
"zzdriggs.com","zz-driggs"
